apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nC,a_nH,a_nN,a_nO,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,h_ema,h_emd,h_emd_C,h_logD,h_logP,h_logS,h_log_pbo,h_mr,h_pavgQ,h_pKb,h_pstates,h_pstrain,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_violation,logP(o/w),logS,mr,opr_brigid,opr_nring,opr_nrot,opr_violation,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA-0,PEOE_VSA-3,PEOE_VSA-5,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_VSA_HYD,Q_VSA_POS,radius,rings,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,logPapp
133.89279,3,5,6,18,118,8,59,41,179.97253,1.5251911,46,59,6,6,1.5099474,-2.7045498,-0.55294919,0.58010209,2.7492037,-2.8461711,-0.50622815,0.66079652,2.7202086,-2.4496017,-0.38992372,0.75054806,3.0030289,79.907211,12,0.19047619,18,122,6,63,4,12,0.19047619,98,42.47575,35.534283,29.162043,31.752136,28.336647,21.27647,14.96825,18.04361,0.79478735,18,-0.8396225,-0.38662735,0.060124181,3.3000097,-1.1650578,-0.31035152,0.085119218,3.2556648,-0.53408009,-0.21605732,0.191845,3.5396051,11.852261,24.408178,19.400085,8.4841728,8.4841728,-10.869949,15.4995,23.232882,0,14,1,0,50.00655,25.478907,15.309149,41.117096,20.875801,12.512409,14.548344,12,3,6.23,-10.18299,23.311859,40,4,23,4,3.4545088,-3.4545088,0.079511188,0.090231836,219.11038,36.136734,94.797981,67.397217,0,194.11902,0,81.401527,0.78996754,0.38992712,0.11429998,0.21003248,0.61007285,0.09573251,641.14325,316.46765,92.766678,170.46387,495.1395,77.697189,0.3888889,0.63636363,811.60712,811.60712,11,5,0.16949153,5.2864399,36.0215,44.049957,159.10117,73.758316,13.967521,70.633995,247.00458,113.21043,157.56627,22.808041,143.17329,12.497255,40.432297,28.985207,0,416.39139,105.31101,172.02388,139.44,0.22457284,6.9772801,3.8928797,11.564451,811.60712,966.28992,81.401527,641.14325,77.697189,92.766678,827.46698,13639,95,298,-6.12
132.93478,3,5,7,16,118,9,59,40,182.7813,1.5489939,45,59,6,7,1.5010828,-2.7043211,-0.53676295,0.54944509,2.7492185,-2.848357,-0.43880886,0.51657188,2.7202053,-2.4496641,-0.35652614,0.72540855,3.0030167,81.823212,12,0.19047619,17,122,6,63,4,12,0.19047619,99,42.638889,35.71048,28.929993,31.208166,28.285336,21.113857,14.108714,16.785191,0.80547142,20,-0.83958751,-0.38471848,0.058944643,3.2942674,-1.1650602,-0.3103517,0.062846325,3.2498739,-0.53408116,-0.21347436,0.1672684,3.5342324,13.207127,25.317232,20.304722,7.7251825,7.7251825,-10.595251,14.651991,23.014629,0,14,1,0,50.00655,24.896551,14.5,41.706795,20.696692,12.026462,14.630383,13,2,5.5310001,-10.37414,23.081102,39,4,23,4,3.7719779,-3.7719779,0.072819114,0.092536554,219.11038,20.328241,94.797981,125.11412,0,148.90207,0,81.401527,0.78667104,0.337634,0.11750142,0.21332896,0.66236597,0.095827527,637.83472,273.75446,95.270432,172.96762,537.04791,77.697189,0.44999999,0.81818181,810.80237,810.80237,11,5,0.10169491,4.84337,36.0215,44.049957,170.10106,94.68457,10.781946,87.14946,199.22096,113.21043,157.56627,22.73164,154.17319,12.497255,40.432297,25.799631,5.1459289,344.59344,126.23727,207.40775,148.67,0.22457284,6.9772801,3.9324439,11.558576,810.80237,958.42383,83.905281,637.83472,77.697189,95.270432,831.45496,13731,98,300,-7.82
136.98637,3,5,6,18,121,8,60,42,183.32225,1.5150599,47,61,6,6,1.4977347,-2.7058074,-0.55294901,0.57986456,2.7492354,-2.8459721,-0.50622004,0.6608423,2.7202179,-2.4502897,-0.38984922,0.74958092,3.0030777,82.093628,13,0.203125,18,125,6,64,4,13,0.203125,101,43.182858,36.241386,29.86915,32.459244,28.836647,21.77647,15.46825,18.54361,0.79203111,19,-0.8396858,-0.38661474,0.060104828,3.3097739,-1.1650567,-0.31035158,0.085116006,3.2680469,-0.53411293,-0.21605732,0.19184221,3.5483665,11.854183,24.567755,19.560379,8.7151079,8.7151079,-11.178231,15.499528,23.687271,0,14,1,0,50.991211,26.222221,15.846942,42.069817,21.560808,12.999448,15.117654,12,3,6.6719999,-10.38476,23.78035,40,4,24,4,3.4568496,-3.4568496,0.079457343,0.090170734,250.72737,20.328241,94.797981,67.397217,0,194.11902,0,81.401527,0.79398036,0.38247722,0.11211617,0.20601963,0.61752278,0.093903452,656.95178,316.46765,92.766678,170.46387,510.948,77.697189,0.42105263,0.72727275,827.41565,827.41565,11,5,0.18333334,5.6765399,36.0215,44.049957,159.10117,73.758316,13.967521,70.633995,247.00458,132.07884,157.56627,23.269739,143.17329,12.497255,40.432297,28.985207,0,435.2598,105.31101,172.02388,139.44,0.22152956,7,3.9437833,11.609831,827.41565,984.81738,81.401527,656.95178,77.697189,92.766678,841.49396,14450,96,302,-8.47
134.69479,3,5,7,18,119,9,60,41,184.16226,1.547582,46,59,6,7,1.4977347,-2.704134,-0.58533853,0.58549243,2.749217,-2.8486671,-0.52592599,0.64003873,2.7202048,-2.4495642,-0.40785968,0.7632736,3.0030119,81.823212,13,0.203125,18,123,6,64,4,13,0.203125,99,43.182858,35.942528,29.162043,31.752136,28.836647,21.415716,14.614697,17.635361,0.80249035,19,-0.83958375,-0.38593963,0.060715474,3.2905149,-1.1650621,-0.32681546,0.096600659,3.242398,-0.53407753,-0.21517436,0.18410669,3.5284903,12.766889,25.434189,20.42211,8.1957884,8.1957884,-10.736901,15.686351,23.438068,0,14,1,0,50.991211,26.222221,15.846942,42.069817,21.560808,12.999448,15.117654,13,3,5.9260001,-10.19834,23.5005,40,4,24,4,3.7512355,-3.7512355,0.073221765,0.087523594,298.15286,28.78676,94.797981,89.455688,0,112.868,0,81.401527,0.79075086,0.28758439,0.11525428,0.20924915,0.71241564,0.093994878,653.64325,237.72038,95.270432,172.96762,588.8905,77.697189,0.42105263,0.72727275,826.61084,826.61084,11,5,0.18333334,5.1227698,47.021389,44.049957,159.10117,94.68457,10.781946,51.765594,247.00458,113.21043,162.80969,22.987141,143.17329,23.497143,40.432297,31.043058,0,397.52301,126.23727,172.02388,148.67,0.22152956,7,3.9437833,11.609831,826.61084,976.95129,83.905281,653.64325,77.697189,95.270432,843.466,14450,96,302,-8.36
135.66637,3,5,7,17,121,9,60,40,188.76431,1.5600356,45,61,8,6,1.4984649,-2.7056751,-0.53681731,0.54943395,2.7492375,-2.8459623,-0.45115584,0.51573348,2.7202177,-2.4502692,-0.35645148,0.71104884,3.0030782,84.073624,13,0.203125,17,125,6,64,4,13,0.203125,102,43.345997,36.403763,29.137098,31.337923,28.730494,21.606749,14.134917,16.54361,0.80467391,19,-0.85429984,-0.38471848,0.057530817,3.3087015,-1.1650565,-0.31035152,0.050160475,3.2635212,-0.53411204,-0.21336263,0.17592046,3.5462265,13.940164,25.68087,20.673532,7.5759163,7.5764871,-10.427951,14.833899,23.522818,0.001332824,9.8746481,1.0102075,0.000795112,50.991211,25.629648,15.562697,42.183327,21.131474,12.801787,14.856596,14,2,4.6469998,-8.7148104,23.487972,39,4,24,4,3.8411417,-3.8411417,0.071507923,0.081149481,252.93591,40.627747,115.09749,101.29668,0,112.868,9.4210396,81.401527,0.79518759,0.29393226,0.1114592,0.20481241,0.70606774,0.093353204,661.8288,244.63766,92.766678,170.46387,587.65503,77.697189,0.42105263,0.72727275,832.29266,832.29266,11,5,0.18333334,4.7692399,36.0215,62.489536,159.10117,73.758316,13.967521,70.633995,193.21738,132.07884,190.46346,22.97444,143.17329,30.936834,40.432297,28.985207,0,381.4726,105.31101,204.92107,157.25999,0.22152956,7,3.9438546,11.609699,832.29266,974.30518,90.822563,652.40778,77.697189,102.18771,845.48596,14449,95,304,-6.11
136.03517,3,5,7,12,122,9,60,39,189.95343,1.5569953,45,62,7,7,1.5030323,-2.7067759,-0.54757166,0.56337386,2.7493,-2.8479989,-0.48525959,0.57068545,2.7202187,-2.4507227,-0.37757573,0.73531538,3.00319,86.124832,13,0.203125,12,126,7,64,4,13,0.203125,107,43.345997,36.331417,29.10372,31.045031,28.74733,21.925972,14.557567,16.727114,0.81047022,18,-0.85750991,-0.38597435,0.059248317,3.3211064,-1.1650577,-0.32679862,0.064188942,3.2708173,-0.53410769,-0.2151593,0.18364984,3.5574002,13.867199,26.896502,21.88826,6.863625,6.863625,-9.9383001,13.448244,23.354763,0,14,1,0,50.991211,25.629648,15.286034,42.776855,21.434259,12.756612,15.281505,14,2,4.2979999,-8.8544998,23.33367,39,4,24,3,4.0174971,-4.0174971,0.068368956,0.079581611,250.72737,36.136734,135.39699,67.397217,12.949531,112.868,0,94.968445,0.76241344,0.30006871,0.12825361,0.23758657,0.69993126,0.10933297,632.10828,248.78355,106.3336,196.98032,580.30505,90.646713,0.3888889,0.63636363,829.08856,829.08856,11,5,0.016666668,4.0562701,36.0215,52.433056,182.96339,110.63747,10.781946,51.765594,158.78867,169.81564,157.56627,22.83654,167.03551,15.62157,40.432297,25.799631,0,365.91229,147.44896,172.02388,159.75,0.22152956,7,3.929611,11.611009,829.08856,969.79498,94.968445,632.10828,90.646713,106.3336,848.48596,14395,96,304,-5.78
139.17279,3,5,6,22,121,8,62,44,183.96619,1.5203817,49,59,6,6,1.3527521,-2.7032828,-0.55293357,0.58966285,2.7491498,-2.8385034,-0.50625312,0.66228092,2.7202225,-2.4489224,-0.3995946,0.75048053,3.0029452,79.907211,11,0.1641791,23,126,6,67,4,11,0.1641791,97,44.337559,36.981876,30.609636,33.613945,29.802973,22.18117,15.872952,19.509937,0.79302245,20,-0.8395822,-0.38682726,0.061049547,3.3093359,-1.165046,-0.31034824,0.08537852,3.280494,-0.53405416,-0.21605732,0.19182664,3.5537367,11.845386,24.776077,19.764107,9.3739338,9.3739338,-12.171343,17.716965,24.384289,0,14,1,0,51.392738,25.390219,14.75,41.531822,20.443501,11.846491,13.694448,12,3,7.401,-11.9994,24.459045,45,5,22,5,3.4266839,-3.4266839,0.080156818,0.090964526,221.31892,20.328241,94.797981,67.397217,0,227.94455,0,81.401527,0.79507434,0.42111012,0.11152083,0.20492566,0.57888991,0.093404822,661.36884,350.29318,92.766678,170.46387,481.53955,77.697189,0.44999999,0.81818181,831.8327,831.8327,11,6,0.14516129,6.6635699,36.0215,44.049957,159.10117,55.318733,13.967521,51.765594,287.43689,113.21043,176.00584,24.09244,143.17329,12.497255,40.432297,28.985207,5.1459289,451.24893,86.871437,172.02388,139.44,0.21820509,7.0660892,3.9370966,11.707301,831.8327,1013.8779,81.401527,661.36884,77.697189,92.766678,863.5,15485,103,320,-9.46
140.88196,3,5,7,16,125,9,62,43,190.91495,1.5273196,48,63,6,7,1.3526462,-2.7636437,-0.54751241,0.56335324,2.7501717,-2.8553221,-0.48023069,0.57036537,2.7350101,-2.5150793,-0.38511807,0.72169429,3.0040073,86.196037,11,0.1641791,17,130,6,67,4,11,0.1641791,107,44.337559,37.409149,30.628664,32.906837,29.802973,22.719028,15.833459,18.509937,0.80318731,20,-0.8396731,-0.38591006,0.059683859,3.3580844,-1.1650587,-0.3096889,0.068418689,3.3198702,-0.53416115,-0.21519768,0.16674511,3.5962327,13.268556,25.605137,20.595697,7.9130521,7.9130521,-11.099509,14.65211,24.207972,0,14,1,0,51.392738,25.390219,14.75,43.256405,21.307739,12.353401,14.866069,13,3,6.3499999,-11.00285,24.263828,45,5,24,5,3.7793145,-3.7793145,0.072677754,0.093608312,252.93591,20.328241,138.91493,67.397217,0,148.90207,0,81.401527,0.79186302,0.32941666,0.11464167,0.20813695,0.67058331,0.093495272,658.0603,273.75446,95.270432,172.96762,557.2735,77.697189,0.44999999,0.81818181,831.02795,831.02795,11,6,0.016129032,5.62357,36.0215,44.049957,170.10106,115.61083,15.192742,51.765594,199.22096,150.94725,157.56627,23.89834,154.17319,12.497255,44.843094,25.799631,5.1459289,382.33026,147.16353,172.02388,148.67,0.21820509,7.0660892,3.9370966,11.707301,831.02795,1006.0118,83.905281,658.0603,77.697189,95.270432,871.51996,15485,103,320,-7.82
142.26637,3,5,6,22,124,8,63,45,187.33301,1.5107501,50,61,6,6,1.345872,-2.7045472,-0.55293214,0.58323067,2.7492039,-2.8461592,-0.506226,0.66163439,2.7202086,-2.4496002,-0.39954531,0.74427521,3.0030305,82.093628,12,0.17647059,23,129,6,68,4,12,0.17647059,100,45.044666,37.68898,31.316744,34.321053,30.302973,22.68117,16.372952,20.009937,0.79042494,20,-0.83962256,-0.3865968,0.06104343,3.3213696,-1.1650586,-0.31035176,0.085124865,3.2853537,-0.53408015,-0.21605732,0.19182529,3.5645463,11.851837,25.082285,20.072721,9.5634842,9.5634842,-12.3535,17.717058,24.838686,0,14,1,0,52.372837,26.109325,15.244861,42.473972,21.099632,12.289393,14.225163,12,3,7.4889998,-12.06087,24.927801,45,5,23,5,3.4545088,-3.4545088,0.079511188,0.090231836,219.11038,36.136734,94.797981,67.397217,0,230.15308,0,81.401527,0.79889619,0.41586193,0.10944097,0.20110379,0.5841381,0.091662824,677.17737,352.50171,92.766678,170.46387,495.1395,77.697189,0.44999999,0.81818181,847.64124,847.64124,11,6,0.15873016,6.43964,36.0215,44.049957,159.10117,73.758316,13.967521,70.633995,287.43689,113.21043,157.56627,24.55864,143.17329,12.497255,40.432297,28.985207,5.1459289,451.67776,105.31101,172.02388,139.44,0.21535175,7.0874629,3.962266,11.753372,847.64124,1032.4054,81.401527,677.17737,77.697189,92.766678,877.52698,16301,104,324,-8.45
143.06837,3,5,7,22,125,9,64,45,191.59399,1.5327519,50,61,6,7,1.3372037,-2.7041316,-0.58469361,0.58886319,2.7492173,-2.8486545,-0.52592462,0.64063042,2.7202051,-2.4495628,-0.4099308,0.760764,3.0030136,84.009628,13,0.1884058,23,130,6,69,4,13,0.1884058,101,45.751774,38.097229,31.316744,34.321053,30.802973,22.820415,16.019398,19.601688,0.79768425,20,-0.83958393,-0.38592145,0.061029803,3.3118396,-1.165063,-0.32682756,0.096607812,3.2721467,-0.53407758,-0.21521984,0.1840938,3.5534453,12.766459,26.108215,21.094666,9.2751236,9.2751236,-12.220468,17.90391,25.043871,0,14,1,0,53.353497,26.833462,15.754098,43.417709,21.761734,12.746501,14.763198,13,3,7.1849999,-12.07622,25.117554,45,5,24,5,3.7512355,-3.7512355,0.073221765,0.087523594,298.15286,28.78676,94.797981,89.455688,0,148.90207,0,81.401527,0.79949152,0.31734315,0.11043992,0.20050848,0.68265688,0.090068556,689.67731,273.75446,95.270432,172.96762,588.8905,77.697189,0.44999999,0.81818181,862.6449,862.6449,11,6,0.171875,6.27597,47.021389,44.049957,159.10117,94.68457,10.781946,51.765594,287.43689,113.21043,162.80969,24.73774,143.17329,23.497143,40.432297,31.043058,5.1459289,432.80936,126.23727,172.02388,148.67,0.21257895,7.1085243,3.9984806,11.797222,862.6449,1043.0668,83.905281,689.67731,77.697189,95.270432,893.526,17180,105,328,-9.41
144.03996,3,5,7,21,127,9,64,44,196.36377,1.5461713,49,63,8,6,1.3378133,-2.7056718,-0.53675985,0.5494436,2.749238,-2.8459506,-0.45115554,0.51642197,2.7202177,-2.4502676,-0.35652107,0.72540742,3.0030799,86.26004,13,0.1884058,22,132,6,69,4,13,0.1884058,104,45.914909,38.558464,31.2918,33.906837,30.696819,23.011448,15.539618,18.509937,0.79971689,20,-0.85429984,-0.38471848,0.058858167,3.3300886,-1.1650574,-0.31035176,0.062851369,3.2931929,-0.5341121,-0.21349841,0.17592062,3.571187,13.93974,26.354998,21.346189,8.6552229,8.6557932,-11.911497,17.051458,25.128622,0.001332807,9.8746538,1.0102074,0.000795103,53.353497,26.277344,15.498976,43.527954,21.365768,12.572848,14.531378,14,3,5.9060001,-10.59269,25.107643,44,5,24,5,3.8411417,-3.8411417,0.071507923,0.081149481,252.93591,40.627747,115.09749,101.29668,0,148.90207,9.4210396,81.401527,0.80368698,0.32323286,0.10683384,0.19631304,0.67676717,0.089479201,697.86285,280.67172,92.766678,170.46387,587.65503,77.697189,0.44999999,0.81818181,868.32672,868.32672,11,6,0.171875,5.9224401,36.0215,62.489536,159.10117,73.758316,13.967521,70.633995,233.64967,132.07884,190.46346,24.72504,143.17329,30.936834,40.432297,28.985207,5.1459289,416.75897,105.31101,204.92107,157.25999,0.21257895,7.1085243,3.9985449,11.797109,868.32672,1040.4207,90.822563,688.44183,77.697189,102.18771,895.54596,17179,104,330,-7.99
144.40875,3,5,7,16,128,9,64,43,197.57625,1.5435644,49,64,7,7,1.3415334,-2.7067719,-0.54754114,0.57020271,2.7493005,-2.8479867,-0.48365855,0.57092941,2.7202187,-2.4507205,-0.38519889,0.73708689,3.0031919,88.311249,13,0.1884058,17,133,7,69,4,13,0.1884058,109,45.914909,38.486118,31.258419,33.613945,30.713657,23.330673,15.962268,18.693439,0.80512166,20,-0.85751009,-0.38595453,0.060315467,3.3424397,-1.1650586,-0.32680178,0.068418525,3.300427,-0.53410774,-0.21520448,0.18363732,3.5822721,13.866776,27.570614,22.560902,7.9429355,7.9429355,-11.42185,15.665803,24.960567,0,14,1,0,53.353497,26.277344,15.25,44.104225,21.653517,12.539427,14.922056,14,3,5.5570002,-10.73238,24.953703,44,5,24,5,4.0174971,-4.0174971,0.068368956,0.079581611,250.72737,36.136734,135.39699,67.397217,12.949531,148.90207,0,94.968445,0.77230936,0.32922223,0.12291159,0.22769062,0.67077774,0.10477903,668.14233,284.81763,106.3336,196.98032,580.30505,90.646713,0.44999999,0.81818181,865.12268,865.12268,11,6,0.015625,5.2094698,36.0215,52.433056,182.96339,110.63747,10.781946,51.765594,199.22096,169.81564,157.56627,24.587139,167.03551,15.62157,40.432297,25.799631,5.1459289,401.19867,147.44896,172.02388,159.75,0.21257895,7.1085243,3.9875531,11.798149,865.12268,1035.9105,94.968445,668.14233,90.646713,106.3336,898.54596,17121,105,330,-7.11
119.10158,2,4,7,6,111,9,51,32,165.18422,1.4881462,38,60,6,7,1.9342872,-2.705003,-0.46914622,0.44583353,2.7515392,-2.8483677,-0.42496321,0.39970016,2.7206085,-2.4499333,-0.31101245,0.5651679,3.0057878,82.496422,13,0.24528302,6,113,6,53,5,13,0.24528302,101,37.50106,31.526697,25.880104,27.070339,24.369518,18.636391,12.198195,13.446726,0.7900731,19,-0.84084755,-0.36943883,0.054969244,3.2499268,-1.1649054,-0.32494968,0.02323271,3.190768,-0.53408134,-0.20779954,0.13296285,3.4794595,12.970809,24.401339,19.426512,5.2470994,5.2470994,-7.7659068,9.1456118,19.878773,0,14,1,0,45.38982,23.81472,14.543618,38.761105,20.270063,12.350251,15.405688,13,2,3.1170001,-7.03827,19.808222,28,2,24,3,3.693856,-3.693856,0.074354224,0.09449362,262.11877,0,94.797981,125.11412,0,81.251015,0,81.401527,0.76506931,0.23975764,0.12939966,0.23493071,0.76024234,0.10553105,563.28192,176.52144,95.270432,172.96762,559.72809,77.697189,0.42105263,0.72727275,736.24951,736.24951,11,3,0.3137255,2.37027,36.0215,44.049957,170.10106,113.12415,7.5963712,87.14946,88.215919,150.94725,133.30406,19.42244,154.17319,12.497255,40.432297,19.113449,0,258.03159,144.67685,201.58511,148.67,0.24573661,6.7279205,3.9466076,11.11656,736.24951,825.81348,83.905281,563.28192,77.697189,95.270432,712.93298,9849,81,248,-5.19
124.48676,3,5,6,6,116,8,52,34,167.62912,1.4450786,40,64,6,6,1.9378315,-2.7090878,-0.49262953,0.47853741,2.7515743,-2.8462665,-0.43358195,0.4342466,2.7207298,-2.4521403,-0.33357993,0.60548747,3.0058727,84.953247,14,0.25925925,6,118,6,54,5,14,0.25925925,106,38.208168,32.532661,27.294317,28.484552,24.869518,19.646574,13.905302,15.153832,0.77501822,19,-0.84089351,-0.3636097,0.056828503,3.2749126,-1.1649033,-0.31506762,0.030878479,3.2253187,-0.53418607,-0.21058485,0.14519377,3.5043325,11.618141,23.169867,18.19906,6.7918053,6.7918053,-8.7764444,9.1457672,20.607468,0,14,1,0,46.382717,24.594908,15.123457,39.73423,21.003075,12.886744,16.048866,12,2,5.0380001,-8.4550505,20.546644,28,2,25,3,3.3474188,-3.3474188,0.082049422,0.093118541,338.95273,0,94.797981,67.397217,0,81.251015,0,81.401527,0.77357912,0.2311413,0.12321857,0.22642089,0.76885867,0.10320232,582.39893,174.01768,92.766678,170.46387,578.84509,77.697189,0.42105263,0.72727275,752.86279,752.86279,11,3,0.32692307,3.9140699,36.0215,44.049957,159.10117,92.197891,7.5963712,51.765594,88.215919,207.55246,166.63008,20.18734,143.17329,12.497255,40.432297,19.113449,0,314.63678,123.7506,199.52727,139.44,0.24202083,6.7548876,3.9699068,11.173141,752.86279,852.20703,81.401527,582.39893,77.697189,92.766678,724.98798,10416,82,252,-5.6
125.33958,3,5,6,12,114,8,54,36,167.03914,1.4652556,42,60,6,6,1.6283309,-2.7039828,-0.52403808,0.57785243,2.7514794,-2.8402898,-0.46500495,0.546027,2.7206252,-2.4491982,-0.38967144,0.71215034,3.0057261,80.580421,12,0.21052632,12,117,6,57,5,12,0.21052632,99,39.19973,32.798092,27.55975,29.476116,25.887157,19.703705,13.962432,16.171471,0.77671981,19,-0.84084564,-0.38131121,0.059359521,3.263484,-1.1648943,-0.31497464,0.057468772,3.2185359,-0.53405464,-0.21446742,0.16090092,3.4972165,11.608874,23.860744,18.886461,6.8957696,6.8957696,-9.3419313,12.210586,21.248432,0,14,1,0,46.686981,24.171362,14.656606,38.406746,19.807856,11.978858,14.088061,12,2,4.987,-8.6635303,21.196615,34,3,23,3,3.348562,-3.348562,0.082021415,0.093086749,264.32733,0,94.797981,67.397217,0,160.29349,0,81.401527,0.77489978,0.33416992,0.12249986,0.22510022,0.66583008,0.10260036,586.81604,253.06017,92.766678,170.46387,504.21973,77.697189,0.42105263,0.72727275,757.27985,757.27985,11,4,0.35185185,4.1904702,36.0215,44.049957,159.10117,73.758316,10.781946,51.765594,176.43184,150.94725,151.74364,20.783239,143.17329,12.497255,40.432297,22.299025,0,364.68707,105.31101,166.20125,139.44,0.23812568,6.83289,3.9848642,11.284404,757.27985,881.26758,81.401527,586.81604,77.697189,92.766678,744.97797,11411,86,268,-5.77
129.34033,3,5,6,6,120,8,54,36,172.39998,1.4366665,42,66,6,6,1.6281732,-2.8153503,-0.52305937,0.5309149,2.7595289,-2.8519676,-0.45353436,0.48470181,2.8738699,-2.5598438,-0.36736163,0.66515672,3.0156641,87.139664,12,0.21052632,6,123,6,57,5,12,0.21052632,111,39.19973,33.524227,28.285881,29.476116,25.887157,20.664213,14.92294,16.171471,0.77671981,19,-0.84088069,-0.37366968,0.057801034,3.3226063,-1.1649047,-0.32323563,0.042487316,3.2817643,-0.53418922,-0.21418776,0.16017745,3.5513518,11.617494,23.282461,18.311411,7.0278611,7.0278611,-9.1577854,9.1457577,21.346407,0,14,1,0,46.686981,24.171362,14.656606,40.233521,20.769539,12.568597,15.474662,12,2,5.3439999,-9.0699997,21.265894,34,3,25,3,3.3474195,-3.3474195,0.082049407,0.093118519,343.36981,0,94.797981,67.397217,0,81.251015,0,81.401527,0.77489978,0.2297931,0.12249986,0.22510022,0.77020693,0.10260036,586.81604,174.01768,92.766678,170.46387,583.26221,77.697189,0.42105263,0.72727275,757.27985,757.27985,11,4,0.35185185,4.3041701,36.0215,44.049957,159.10117,92.197891,12.007167,51.765594,88.215919,245.28928,133.30406,20.89234,143.17329,12.497255,44.843094,19.113449,0,352.3736,123.7506,166.20125,139.44,0.23812568,6.83289,3.9848642,11.284404,757.27985,881.26758,81.401527,586.81604,77.697189,92.766678,751.026,11411,86,268,-6.24
127.04875,3,5,7,6,118,9,54,35,173.33099,1.4689066,41,64,6,7,1.6281732,-2.7634695,-0.51616198,0.51117909,2.7522795,-2.8542993,-0.43935528,0.46878025,2.7350402,-2.5149341,-0.3561244,0.64575773,3.006566,86.869247,12,0.21052632,6,121,6,57,5,12,0.21052632,109,39.19973,33.225368,27.578775,28.769009,25.887157,20.241562,13.92294,15.171471,0.7882812,19,-0.84088641,-0.36680135,0.057928391,3.3082232,-1.1649046,-0.31743458,0.038524099,3.2550113,-0.53416198,-0.2134805,0.15743276,3.5364976,13.03209,24.687895,19.716162,5.435389,5.435389,-8.2704325,9.145731,21.072115,0,14,1,0,46.686981,24.171362,14.656606,40.233521,20.769539,12.568597,15.474662,13,2,3.9360001,-7.6669798,20.991154,34,3,25,3,3.7011926,-3.7011926,0.074206837,0.095584124,295.94431,0,138.91493,67.397217,0,81.251015,0,81.401527,0.77135056,0.23334733,0.12593995,0.22864945,0.76665264,0.10270951,583.50745,176.52144,95.270432,172.96762,579.95367,77.697189,0.42105263,0.72727275,756.4751,756.4751,11,4,0.2037037,3.15047,36.0215,44.049957,170.10106,134.05042,12.007167,51.765594,88.215919,188.68405,133.30406,20.58914,154.17319,12.497255,44.843094,19.113449,0,295.76837,165.6031,166.20125,148.67,0.23812568,6.83289,3.9848642,11.284404,756.4751,873.40149,83.905281,583.50745,77.697189,95.270432,752.99799,11411,86,268,-5.3
