logP(o/w),logS,SlogP,GCUT_PEOE_1,PEOE_VSA+1,GCUT_PEOE_0,h_logD,h_logP,GCUT_SMR_1,PEOE_RPC-,PEOE_VSA+0,density,GCUT_SLOGP_1,BCUT_PEOE_2,BCUT_SLOGP_1,BCUT_SMR_2,a_ICM,h_log_pbo,GCUT_SMR_2,h_logS,PEOE_VSA_FPNEG,h_ema,rsynth,BCUT_SMR_3,balabanJ,BCUT_SLOGP_0,BCUT_PEOE_1,SMR_VSA3,BCUT_SLOGP_3,PEOE_VSA_POS,BCUT_SMR_1,chi1v_C,chi1_C,GCUT_PEOE_2,GCUT_SMR_3,KierFlex,PEOE_VSA+2,a_IC,chi1v,h_emd_C,BCUT_PEOE_3,GCUT_SLOGP_2,h_emd,PEOE_RPC+,KierA2,PEOE_VSA_NEG,SMR_VSA5,BCUT_SMR_0,BCUT_SLOGP_2,PEOE_VSA+3,KierA3,KierA1,BCUT_PEOE_0,SMR_VSA1,PEOE_VSA_FPOS,GCUT_SLOGP_3,PEOE_VSA_FPPOS,SlogP_VSA9,VDistEq,vsa_pol,SlogP_VSA5,chi0v,SlogP_VSA4,PEOE_VSA_FNEG,PEOE_VSA_FHYD,SlogP_VSA8,bpol,b_rotR,weinerPath,opr_nrot,SMR,PEOE_VSA-0,Kier3,petitjean,PEOE_PC-,petitjeanSC,SMR_VSA7,GCUT_PEOE_3,lip_violation,b_1rotR,Kier2,vsa_acc,Weight,PEOE_PC+,chi1,b_single,weinerPol,PEOE_VSA_FPOL,SMR_VSA0,apol,chi0_C,h_mr,VDistMa,PEOE_VSA_PNEG,vsa_hyd,PEOE_VSA_HYD,zagreb,chi0,opr_violation,SlogP_VSA2,a_nH,TPSA,chi0v_C,mr,VAdjEq,b_count,SMR_VSA6,vdw_vol,diameter,h_pKb,a_count,PEOE_VSA_POL,PEOE_VSA+4,vsa_other,Q_VSA_HYD,SlogP_VSA3,b_1rotN,vdw_area,Q_VSA_POS,b_rotN,PEOE_VSA-5,Kier1,SlogP_VSA7,b_max1len,b_ar,a_aro,b_double,a_hyd,a_nO,h_pavgQ,VAdjMa,opr_brigid,h_pstates,b_heavy,PEOE_VSA_PPOS,rings,a_nN,a_heavy,SlogP_VSA1,h_pstrain,lip_acc,a_donacc,a_nC,a_acc,SMR_VSA4,opr_nring,ast_violation_ext,PEOE_VSA-3,radius,ast_violation,logPapp
4.5960002,-7.8783598,3.6038001,-0.36968875,0.0,-0.84089589,6.1559935,6.1559935,-0.20535855,0.093967445,309.54428,0.78077942,-0.31344298,0.47787791,-0.42216375,0.60404634,1.464503,9.1456347,0.14414932,-8.0253134,0.12862006,11.607917,0.23999999,3.0053732,2.0597799,-2.8435791,-0.49023491,19.113449,2.7201838,549.43665,-0.33257306,12.799149,14.047679,0.053512242,3.5148022,14.357467,94.797981,161.09534,18.540421,17.588486,2.7511826,0.03087694,22.567822,0.082797416,18.996899,171.80914,257.60275,-2.4514279,0.43420905,67.397217,11.568919,37.788979,-2.7070296,12.497255,0.76178837,3.2362599,0.10772636,218.39566,3.7147253,92.766678,32.897186,31.281586,12.007167,0.23821165,0.76365358,150.94725,80.580421,0.21153846,8670.0,22.0,19.252439,79.042473,13.671001,0.375,-3.3171782,0.60000002,232.85327,3.2831681,2.0,0.21153846,22.395555,81.401527,696.93396,3.3171782,23.763365,100.0,81.0,0.23634642,143.17329,118.29958,27.233475,19.698679,11.085285,92.766678,550.78192,550.78192,246.0,36.957088,3.0,159.10117,60.0,139.44,26.043242,19.585453,0.24958064,112.0,105.31101,815.1521,16.0,14.0,110.0,170.46387,0.0,77.697189,721.24579,73.758316,11.0,721.24579,721.24579,11.0,81.401527,44.39719,88.215919,4.0,6.0,6.0,6.0,32.0,6.0,0.0,6.7004399,28.0,1.0,52.0,77.697189,3.0,6.0,50.0,44.049957,0.0,12.0,8.0,38.0,6.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.2
2.8469999,-6.5230498,1.98017,-0.36881417,15.808495,-0.84089154,4.8213224,4.8213224,-0.20779406,0.094570227,230.5018,0.79332727,-0.331157,0.44564897,-0.42446613,0.56448585,1.4986475,9.1455889,0.13173787,-7.2101026,0.13223904,12.961656,0.18000001,3.0050161,2.0464547,-2.8520319,-0.46600553,19.113449,2.7200603,543.91956,-0.31022698,11.7362,12.984731,0.054594338,3.4907122,14.770611,94.797981,161.85391,18.174397,19.029501,2.7508912,0.023230698,24.037241,0.074417204,19.543543,176.52144,239.16316,-2.449856,0.39967114,125.11412,11.568919,37.788979,-2.7047749,12.497255,0.7549814,3.1938167,0.1078467,133.30406,3.740298,95.270432,87.14946,30.81959,7.5963712,0.24501859,0.75991428,132.07884,80.310005,0.23076923,8735.0,23.0,18.960739,81.251015,13.671001,0.44444445,-3.6908636,0.80000001,201.58511,3.2591898,2.0,0.23076923,23.040001,83.905281,698.90601,3.6908636,23.907524,98.0,81.0,0.24008574,154.17319,116.008,26.363232,19.424383,11.083094,95.270432,547.47339,547.47339,244.0,36.793953,3.0,170.10106,58.0,148.67,25.172998,19.347013,0.24958064,110.0,144.67685,807.28601,18.0,14.0,108.0,172.96762,0.0,77.697189,720.44104,113.12415,12.0,720.44104,720.44104,12.0,81.401527,44.39719,88.215919,4.0,6.0,6.0,6.0,31.0,7.0,0.0,6.7004399,28.0,1.0,52.0,77.697189,3.0,6.0,50.0,44.049957,0.0,13.0,9.0,37.0,7.0,0.0,2.0,4.0,0.0,10.0,2.0,-5.12
4.9530001,-8.2848301,3.7175,-0.35490713,0.0,-0.84092796,6.287879,6.287879,-0.20493262,0.093999818,388.58673,0.78077942,-0.32116145,0.40166631,-0.4174419,0.51378822,1.4323705,6.0808067,0.115326,-7.841022,0.12862006,11.616527,0.23999999,3.0180569,2.059516,-2.8570311,-0.43318462,15.927875,2.8739629,628.47913,-0.28075233,13.759657,14.047679,0.047526371,3.5748911,15.873167,94.797981,166.15498,19.500929,17.014179,2.7618771,0.012681161,21.990311,0.082825936,19.985235,92.766678,245.28928,-2.5606565,0.35705987,67.397217,12.179862,39.712238,-2.8163054,12.497255,0.87137997,3.3070202,0.10772636,199.95609,3.7147253,92.766678,32.897186,32.007717,13.232388,0.12862006,0.76365358,245.28928,87.139664,0.21153846,8670.0,24.0,19.36154,0.0,13.671001,0.375,-3.316036,0.60000002,232.85327,3.3485386,2.0,0.21153846,22.395555,81.401527,702.98199,3.316036,23.763365,112.0,81.0,0.23634642,143.17329,122.30034,27.233475,19.796654,11.085285,92.766678,550.78192,550.78192,246.0,36.957088,3.0,159.10117,66.0,139.44,26.769375,19.650032,0.24958064,118.0,123.7506,815.1521,16.0,14.0,116.0,170.46387,0.0,77.697189,721.24579,92.197891,11.0,721.24579,721.24579,11.0,81.401527,44.39719,0.0,4.0,0.0,0.0,6.0,32.0,6.0,0.0,6.7004399,28.0,1.0,52.0,77.697189,3.0,6.0,50.0,44.049957,0.0,12.0,8.0,38.0,6.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.7
3.5450001,-6.8818102,2.5638001,-0.35374504,0.0,-0.84093332,4.695447,4.695447,-0.20355947,0.096401542,341.16125,0.79332727,-0.31535524,0.39110628,-0.41535449,0.50578392,1.4652494,6.0807805,0.11393084,-6.9536972,0.13223904,13.031119,0.079999998,3.0067599,2.059516,-2.8594258,-0.43171075,15.927875,2.7371287,625.17059,-0.27555346,12.759657,13.047679,0.042953398,3.5587711,15.873167,138.91493,167.03842,19.078279,18.418789,2.7525895,0.009780156,23.395599,0.07484144,19.985235,95.270432,188.68405,-2.5173616,0.34901285,67.397217,12.179862,39.712238,-2.7666998,12.497255,0.86776096,3.2777622,0.1078467,199.95609,3.7147253,95.270432,32.897186,31.70886,13.232388,0.13223904,0.75991428,188.68405,86.869247,0.21153846,8670.0,24.0,19.05834,0.0,13.671001,0.375,-3.6698089,0.60000002,232.85327,3.3330228,2.0,0.21153846,22.395555,83.905281,704.95398,3.6698089,23.763365,110.0,81.0,0.24008574,154.17319,120.00875,26.526369,19.522362,11.085285,95.270432,547.47339,547.47339,246.0,36.957088,3.0,170.10106,64.0,148.67,26.062267,19.374548,0.24958064,116.0,165.6031,807.28601,16.0,14.0,114.0,172.96762,0.0,77.697189,720.44104,134.05042,11.0,720.44104,720.44104,11.0,81.401527,44.39719,0.0,4.0,0.0,0.0,6.0,31.0,7.0,0.0,6.7004399,28.0,1.0,52.0,77.697189,3.0,6.0,50.0,44.049957,0.0,13.0,9.0,37.0,7.0,0.0,2.0,4.0,0.0,10.0,2.0,-5.34
4.7680001,-7.9398298,3.5239699,-0.36322826,15.808495,-0.84093791,6.3654404,6.3654404,-0.21052758,0.093201861,307.33572,0.77783483,-0.32111412,0.47835204,-0.43379524,0.60498822,1.4546001,9.1457443,0.14469512,-8.2202606,0.12586139,11.609152,0.19607843,3.0051129,2.0518079,-2.8496497,-0.49170321,19.113449,2.7201886,563.03662,-0.33307329,13.443307,14.691837,0.056050338,3.5186691,15.405688,94.797981,164.36981,19.18458,17.803965,2.7509313,0.030877352,22.807716,0.08212582,20.270063,174.01768,295.76837,-2.452127,0.43420947,67.397217,12.077326,38.761105,-2.7090268,12.497255,0.76390111,3.2336218,0.10541582,166.63008,3.7651031,92.766678,51.765594,31.825556,7.5963712,0.23609887,0.76872277,188.68405,82.76683,0.24528302,9245.0,24.0,19.725639,81.251015,14.222222,0.44444445,-3.3444264,0.80000001,199.52727,3.287127,2.0,0.24528302,23.81472,81.401527,710.961,3.3444264,24.407524,103.0,82.0,0.23127721,143.17329,121.39317,27.777445,20.153078,11.140706,92.766678,566.59045,566.59045,248.0,37.50106,3.0,159.10117,62.0,139.44,26.587212,20.086544,0.24573661,115.0,123.7506,833.67957,18.0,14.0,113.0,170.46387,0.0,77.697189,737.05432,92.197891,13.0,737.05432,737.05432,13.0,81.401527,45.38982,88.215919,5.0,6.0,6.0,6.0,33.0,6.0,0.0,6.7279205,28.0,1.0,53.0,77.697189,3.0,6.0,51.0,44.049957,0.0,12.0,8.0,39.0,6.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.56
4.684,-7.9398298,3.3798699,-0.35922524,15.808495,-0.84091711,6.3458719,6.3458719,-0.20526983,0.09318579,307.33572,0.77783483,-0.32106948,0.47776335,-0.42005581,0.6038534,1.4546001,9.1457291,0.14393742,-8.2076826,0.12586139,11.614375,0.25490198,3.005487,2.0400231,-2.8511016,-0.48924652,19.113449,2.7201564,563.03662,-0.33247891,13.299149,14.547679,0.053371295,3.5258679,14.980723,94.797981,164.36981,19.040421,17.89588,2.7512584,0.030876745,22.872812,0.082108676,19.710917,174.01768,258.03159,-2.4528909,0.43416408,67.397217,12.077326,38.761105,-2.7093885,12.497255,0.76390111,3.241112,0.10541582,199.95609,3.777431,92.766678,51.765594,31.988691,12.007167,0.23609887,0.76872277,150.94725,82.76683,0.2264151,9287.0,23.0,19.718639,81.251015,14.222222,0.41176471,-3.3450031,0.69999999,232.85327,3.295368,2.0,0.2264151,23.157793,81.401527,710.961,3.3450031,24.263365,103.0,82.0,0.23127721,143.17329,121.39317,27.940582,20.153076,11.138405,92.766678,566.59045,566.59045,250.0,37.664196,3.0,159.10117,62.0,139.44,26.750347,20.052769,0.24573661,115.0,123.7506,833.67957,17.0,14.0,113.0,170.46387,0.0,77.697189,737.05432,92.197891,12.0,737.05432,737.05432,12.0,81.401527,45.38982,88.215919,4.0,6.0,6.0,6.0,33.0,6.0,0.0,6.7279205,28.0,1.0,53.0,77.697189,3.0,6.0,51.0,44.049957,0.0,12.0,8.0,39.0,6.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.62
5.1259999,-8.1415997,3.7699699,-0.35771239,0.0,-0.84093535,6.5768995,6.5768995,-0.20523565,0.09312062,338.95273,0.77501822,-0.3206166,0.47775427,-0.41977236,0.60384142,1.4450786,9.1457577,0.14391048,-8.5160246,0.12321857,11.6163,0.26923078,3.0055521,2.017652,-2.8509018,-0.48917606,19.113449,2.7201748,578.84509,-0.33247352,13.799149,15.047679,0.053356279,3.5348675,15.612183,94.797981,167.62912,19.540421,18.05583,2.7513025,0.030876696,23.032045,0.082051255,20.431589,174.01768,276.89996,-2.4543834,0.43416297,67.397217,12.605076,39.73423,-2.7116318,12.497255,0.76885867,3.2540729,0.10320232,199.95609,3.8478861,92.766678,51.765594,32.695797,12.007167,0.2311413,0.77357912,169.81564,84.953247,0.24074075,9955.0,24.0,20.18034,81.251015,14.792899,0.44444445,-3.3473439,0.80000001,232.85327,3.3053133,2.0,0.24074075,23.92569,81.401527,724.98798,3.3473439,24.763365,106.0,83.0,0.22642089,143.17329,124.48676,28.64769,20.607466,11.1888,92.766678,582.39893,582.39893,254.0,38.371304,3.0,159.10117,64.0,139.44,27.457455,20.519848,0.24202083,118.0,123.7506,852.20703,18.0,14.0,116.0,170.46387,0.0,77.697189,752.86279,92.197891,13.0,752.86279,752.86279,13.0,81.401527,46.382717,88.215919,4.0,6.0,6.0,6.0,34.0,6.0,0.0,6.7548876,28.0,1.0,54.0,77.697189,3.0,6.0,52.0,44.049957,0.0,12.0,8.0,40.0,6.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.57
4.3800001,-7.9551802,3.2162001,-0.36581457,8.458519,-0.84089643,6.0571814,6.0571814,-0.2078106,0.0901554,386.3782,0.78696167,-0.33015373,0.45214739,-0.44974968,0.60848927,1.4780469,9.3325806,0.13364895,-8.0744457,0.12667963,12.529121,0.26923078,3.0054646,2.017652,-2.8534544,-0.474895,21.171303,2.7201495,656.7876,-0.30974412,12.945596,14.139431,0.053245012,3.5143301,15.612183,94.797981,168.49734,19.179667,18.918879,2.7512772,0.042385351,23.899792,0.075418495,20.431589,95.270432,239.16316,-2.4528093,0.48316377,89.455688,12.605076,39.73423,-2.7086143,23.497143,0.87332034,3.227066,0.10331275,205.19952,3.8478861,95.270432,32.897186,32.396942,8.8215923,0.12667963,0.77000761,150.94725,84.682831,0.24074075,9955.0,24.0,19.897739,0.0,14.792899,0.44444445,-3.6417298,0.80000001,232.85327,3.2856138,2.0,0.24074075,23.92569,83.905281,726.95996,3.6417298,24.763365,104.0,83.0,0.22999239,143.17329,122.19517,27.940582,20.358263,11.1888,95.270432,579.09039,579.09039,254.0,38.371304,3.0,159.10117,62.0,148.67,26.750347,20.240438,0.24202083,116.0,144.67685,844.34094,18.0,14.0,114.0,172.96762,0.0,77.697189,752.05804,113.12415,13.0,752.05804,752.05804,13.0,81.401527,46.382717,88.215919,4.0,6.0,6.0,6.0,33.0,7.0,0.0,6.7548876,28.0,1.0,54.0,77.697189,3.0,6.0,52.0,44.049957,0.0,13.0,9.0,39.0,7.0,0.0,2.0,5.0,0.0,10.0,3.0,-5.59
3.1010001,-6.4716501,2.8626699,-0.35696378,20.299505,-0.85429996,5.4377055,5.4382763,-0.19533294,0.083530851,341.16125,0.78944051,-0.32075664,0.39376894,-0.41879201,0.51391852,1.487886,8.4801283,0.11542222,-7.7657423,0.1224255,13.702289,0.26923078,3.0055525,2.0188556,-2.8508928,-0.43354005,19.113449,2.7201743,655.55212,-0.26164308,12.465816,13.047679,-0.003965891,3.5326602,15.287805,115.09749,172.59477,19.370699,19.16898,2.7513056,-0.007747106,24.145159,0.073601432,19.945642,102.18771,223.11276,-2.45434,0.35706037,101.29668,12.371874,39.856617,-2.7114058,30.936834,0.86514145,3.2493167,0.10253808,232.85327,3.8480117,102.18771,51.765594,32.858173,12.007167,0.13485858,0.77503639,169.81564,86.93325,0.24074075,9954.0,24.0,19.88504,0.0,14.473063,0.44444445,-3.7316363,0.80000001,265.75046,3.3042223,2.0,0.24074075,23.283419,90.822563,728.97998,3.7316363,24.657213,107.0,82.0,0.22496358,143.17329,123.16676,27.526369,20.443012,11.188622,92.766678,577.85492,587.276,256.0,38.534439,3.0,159.10117,64.0,157.25999,26.725405,20.220039,0.24202083,118.0,123.7506,841.69482,18.0,9.8745823,116.0,170.46387,0.0,77.697189,757.73981,92.197891,13.0,757.73981,757.73981,13.0,81.401527,46.382717,34.428715,4.0,5.0,5.0,6.0,32.0,6.0,0.001333026,6.7548876,27.0,1.010209,54.0,77.697189,3.0,8.0,52.0,62.489536,0.000795233,14.0,9.0,38.0,7.0,0.0,2.0,4.0,9.4210396,10.0,2.0,-5.59
4.717,-8.1483097,3.80037,-0.38136739,15.808495,-0.84088945,6.4700694,6.4700694,-0.21436675,0.09317001,232.71034,0.77947801,-0.31826699,0.57361609,-0.46539733,0.7087158,1.4751178,12.210563,0.16092823,-8.786191,0.12511161,11.599904,0.2264151,3.0049467,1.7300524,-2.8426707,-0.52423471,22.299025,2.7200775,488.41122,-0.38845286,13.500437,15.709476,0.059383973,3.5106635,13.504449,94.797981,163.73808,19.241709,18.488916,2.750824,0.057251491,23.496117,0.082097761,19.112165,253.06017,345.81866,-2.4491055,0.54428548,67.397217,11.2452,37.449226,-2.7037225,12.497255,0.65870541,3.225986,0.10478784,151.74364,3.7728961,92.766678,51.765594,32.090988,10.781946,0.34129459,0.77010053,132.07884,78.394005,0.19642857,10129.0,22.0,20.321541,160.29349,13.816559,0.44444445,-3.3455696,0.80000001,166.20125,3.2743433,2.0,0.19642857,23.416204,81.401527,730.95099,3.3455696,25.425161,96.0,86.0,0.22989945,143.17329,122.24599,28.769009,20.794043,11.254539,92.766678,571.00751,571.00751,264.0,38.492622,3.0,159.10117,58.0,139.44,26.852642,20.735865,0.24170427,114.0,105.31101,862.74011,18.0,14.0,111.0,170.46387,0.0,77.697189,741.47137,73.758316,11.0,741.47137,741.47137,11.0,81.401527,45.698978,176.43184,4.0,12.0,12.0,6.0,35.0,6.0,0.0,6.8073549,34.0,1.0,56.0,77.697189,4.0,6.0,53.0,44.049957,0.0,12.0,8.0,41.0,6.0,0.0,3.0,5.0,0.0,10.0,3.0,-5.63
2.7520001,-6.61134,2.1496999,-0.36120278,15.808495,-0.85751122,4.7253623,4.7253623,-0.20369209,0.081811562,338.95273,0.79607284,-0.32999319,0.39112365,-0.41603392,0.50584817,1.4842269,7.0944729,0.11397961,-7.2760577,0.14092585,13.629319,0.07692308,3.005697,2.0264432,-2.8527701,-0.43189403,15.927875,2.7201762,648.20215,-0.2756027,12.888465,13.231183,0.043198641,3.5441985,15.788332,135.39699,173.65456,19.689924,20.383905,2.7513912,0.00978021,25.360989,0.070280038,20.272898,106.3336,207.55246,-2.4552863,0.34901339,67.397217,12.308716,40.497086,-2.7131882,15.62157,0.85907412,3.2569199,0.12013575,199.95609,3.8300793,106.3336,32.897186,32.785831,8.8215923,0.14092585,0.73893839,207.55246,88.984451,0.24074075,9908.0,24.0,19.747141,0.0,14.163487,0.41176471,-3.9079914,0.69999999,232.85327,3.3168738,2.0,0.24074075,23.283419,94.968445,731.97998,3.9079914,24.674049,112.0,83.0,0.26106161,167.03551,123.53555,27.233475,20.274958,11.190484,106.3336,557.55542,557.55542,256.0,38.534439,3.0,182.96339,65.0,159.75,26.692024,20.063717,0.24202083,119.0,165.88853,837.18463,17.0,14.0,117.0,196.98032,12.949531,90.646713,754.53577,129.07704,13.0,754.53577,754.53577,13.0,94.968445,46.382717,0.0,4.0,0.0,0.0,7.0,31.0,7.0,0.0,6.7548876,27.0,1.0,54.0,90.646713,3.0,7.0,52.0,52.433056,0.0,14.0,9.0,38.0,7.0,0.0,2.0,4.0,0.0,10.0,2.0,-6.54
5.0739999,-8.55478,3.9140699,-0.3730261,15.808495,-0.8409251,6.6015844,6.6015844,-0.21414736,0.093201838,311.75281,0.77947801,-0.32939485,0.52856523,-0.45444486,0.66330582,1.4457563,9.1457348,0.16032648,-8.6016626,0.12511161,11.608507,0.2264151,3.016125,1.7298543,-2.8558981,-0.52391636,19.113449,2.8738599,567.45367,-0.36653128,14.460945,15.709476,0.057101905,3.5705273,14.862146,94.797981,169.15349,20.202217,17.915989,2.7599556,0.042383499,22.919981,0.082125798,20.059732,174.01768,333.50519,-2.5599144,0.48387817,67.397217,11.810884,39.26741,-2.815429,12.497255,0.76530761,3.2967312,0.10478784,133.30406,3.7728961,92.766678,51.765594,32.81712,12.007167,0.23469239,0.77010053,226.42087,84.953247,0.19642857,10129.0,24.0,20.430639,81.251015,13.816559,0.44444445,-3.3444273,0.80000001,166.20125,3.3395603,2.0,0.19642857,23.416204,81.401527,736.99896,3.3444273,25.425161,108.0,86.0,0.22989945,143.17329,126.24675,28.769009,20.892019,11.254539,92.766678,571.00751,571.00751,264.0,38.492622,3.0,159.10117,64.0,139.44,27.578775,20.805994,0.24170427,120.0,123.7506,862.74011,18.0,14.0,117.0,170.46387,0.0,77.697189,741.47137,92.197891,11.0,741.47137,741.47137,11.0,81.401527,45.698978,88.215919,4.0,6.0,6.0,6.0,35.0,6.0,0.0,6.8073549,34.0,1.0,56.0,77.697189,4.0,6.0,53.0,44.049957,0.0,12.0,8.0,41.0,6.0,0.0,3.0,5.0,0.0,10.0,3.0,-6.23
3.6659999,-7.1517601,2.76037,-0.36578041,15.808495,-0.8409307,5.0092125,5.0092125,-0.21335116,0.095661461,264.32733,0.79131538,-0.32659391,0.51098299,-0.44069025,0.64542848,1.4785461,9.145709,0.15766154,-7.7143745,0.12862796,13.023077,0.075471699,3.0059252,1.7298543,-2.8583181,-0.51743585,19.113449,2.7350049,564.14514,-0.35589021,13.460945,14.709476,0.056435458,3.5544243,14.862146,138.91493,170.03281,19.779568,19.32041,2.7517626,0.038523857,24.325079,0.074269578,20.059732,176.52144,276.89996,-2.5150993,0.46873382,67.397217,11.810884,39.26741,-2.763695,12.497255,0.7616722,3.2673199,0.1049017,133.30406,3.7728961,95.270432,51.765594,32.518261,12.007167,0.2383278,0.76647031,169.81564,84.682831,0.19642857,10129.0,24.0,20.127439,81.251015,13.816559,0.44444445,-3.6982002,0.80000001,166.20125,3.3240092,2.0,0.19642857,23.416204,83.905281,738.97101,3.6982002,25.425161,106.0,86.0,0.23352966,154.17319,123.95517,28.061903,20.617727,11.254539,95.270432,567.69897,567.69897,264.0,38.492622,3.0,170.10106,62.0,148.67,26.871668,20.530445,0.24170427,118.0,165.6031,854.87402,18.0,14.0,115.0,172.96762,0.0,77.697189,740.66663,134.05042,11.0,740.66663,740.66663,11.0,81.401527,45.698978,88.215919,4.0,6.0,6.0,6.0,34.0,7.0,0.0,6.8073549,34.0,1.0,56.0,77.697189,4.0,6.0,53.0,44.049957,0.0,13.0,9.0,40.0,7.0,0.0,3.0,4.0,0.0,10.0,2.0,-5.19
4.8049998,-8.2097797,3.5764401,-0.37499964,31.616989,-0.84091341,6.6596451,6.6596451,-0.21429735,0.092401512,230.5018,0.77671981,-0.33002537,0.5734908,-0.46437901,0.70878309,1.4652556,12.210657,0.16087107,-8.9683657,0.12249986,11.606357,0.24074075,3.0050294,1.7163285,-2.8499882,-0.52396828,22.299025,2.7200634,502.01117,-0.38866258,14.000437,16.209475,0.059186768,3.5216882,14.088061,94.797981,167.03914,19.741709,18.79744,2.7508769,0.056927834,23.802231,0.081420593,19.807856,255.26871,346.2475,-2.4497914,0.54171729,67.397217,11.735639,38.406746,-2.705004,12.497255,0.66291368,3.2308676,0.10260036,133.30406,3.8208039,92.766678,70.633995,32.798092,10.781946,0.33708635,0.77489978,132.07884,80.580421,0.21052632,10789.0,23.0,20.787741,162.50203,14.359017,0.44444445,-3.3733945,0.80000001,166.20125,3.28649,2.0,0.21052632,24.171362,81.401527,744.97797,3.3733945,25.925161,99.0,87.0,0.22510022,143.17329,125.33958,29.476116,21.248442,11.306169,92.766678,586.81604,586.81604,268.0,39.19973,3.0,159.10117,60.0,139.44,27.55975,21.203594,0.23812568,117.0,123.7506,881.26758,18.0,14.0,114.0,170.46387,0.0,77.697189,757.27985,92.197891,12.0,757.27985,757.27985,12.0,81.401527,46.686981,176.43184,4.0,12.0,12.0,6.0,36.0,6.0,0.0,6.83289,34.0,1.0,57.0,77.697189,4.0,6.0,54.0,44.049957,0.0,12.0,8.0,42.0,6.0,0.0,3.0,5.0,0.0,10.0,3.0,-5.58
4.1059999,-8.4009304,3.1333699,-0.36624447,15.808495,-0.84089184,5.9006481,5.9006481,-0.20785853,0.094570227,230.5018,0.7882812,-0.33116993,0.44569445,-0.42961597,0.57974237,1.4887292,11.363148,0.13299243,-8.6936617,0.12593995,12.961225,0.16666667,3.0050178,1.6996161,-2.8520191,-0.46999213,19.113449,2.7200603,543.91956,-0.31031415,13.140901,14.951056,0.055048905,3.5159402,14.167867,94.797981,169.71513,19.579096,19.702097,2.7508917,0.042400986,24.711308,0.074417204,19.612324,212.55551,274.44952,-2.4498546,0.47891331,125.11412,11.228209,39.009392,-2.7047722,12.497255,0.71901852,3.2244916,0.10270951,133.30406,3.8829579,95.270432,87.14946,32.974289,7.5963712,0.28098151,0.77135056,132.07884,82.496422,0.21052632,10901.0,23.0,20.71134,117.28508,13.518675,0.5,-3.6908636,1.0,201.58511,3.2804849,2.0,0.21052632,23.555555,83.905281,748.966,3.6908636,25.87385,100.0,90.0,0.22864945,154.17319,124.38158,28.932146,21.030188,11.296659,95.270432,583.50745,583.50745,270.0,39.362869,3.0,170.10106,60.0,148.67,27.327698,20.970766,0.23812568,117.0,144.67685,873.40149,20.0,14.0,114.0,172.96762,0.0,77.697189,756.4751,113.12415,12.0,756.4751,756.4751,12.0,81.401527,46.686981,128.64822,4.0,11.0,10.0,6.0,35.0,7.0,0.0,6.83289,33.0,1.0,57.0,77.697189,4.0,6.0,54.0,44.049957,0.0,13.0,9.0,41.0,7.0,5.1459289,3.0,5.0,0.0,10.0,3.0,-5.34
5.2470002,-8.4115496,3.9665401,-0.37450606,15.808495,-0.84093291,6.8905816,6.8905816,-0.21428539,0.092337437,262.11877,0.77407515,-0.32590923,0.57344687,-0.46422252,0.70880586,1.455757,12.210686,0.1608627,-9.2766476,0.11999492,11.608279,0.25454545,3.0050764,1.700259,-2.8497939,-0.52396005,22.299025,2.7200727,517.81964,-0.3886919,14.500437,16.709475,0.059165876,3.5306664,14.679896,94.797981,170.32356,20.241709,18.957727,2.7509077,0.05692539,23.961803,0.081364132,20.510113,255.26871,365.11591,-2.4504867,0.54163575,67.397217,12.223918,39.365669,-2.7062716,12.497255,0.66980654,3.2438111,0.10050233,133.30406,3.8780591,92.766678,70.633995,33.505199,10.781946,0.33019343,0.77950275,150.94725,82.76683,0.22413793,11503.0,24.0,21.249439,162.50203,14.898071,0.44444445,-3.3757353,0.80000001,166.20125,3.2964153,2.0,0.22413793,24.931953,81.401527,759.005,3.3757353,26.425161,102.0,88.0,0.22049725,143.17329,128.43317,30.183224,21.702831,11.35511,92.766678,602.62451,602.62451,272.0,39.906837,3.0,159.10117,62.0,139.44,28.266855,21.671066,0.23466173,120.0,123.7506,899.79504,18.0,14.0,117.0,170.46387,0.0,77.697189,773.08838,92.197891,13.0,773.08838,773.08838,13.0,81.401527,47.675388,176.43184,4.0,12.0,12.0,6.0,37.0,6.0,0.0,6.8579812,34.0,1.0,58.0,77.697189,4.0,6.0,55.0,44.049957,0.0,12.0,8.0,43.0,6.0,0.0,3.0,5.0,0.0,10.0,3.0,-6.04
