logS,h_logP,PEOE_RPC+,h_logS,SMR_VSA0,vsa_other,SMR_VSA5,PEOE_VSA_FPOL,h_ema,PEOE_VSA_FHYD,h_log_pbo,chi1v_C,GCUT_SLOGP_0,chi1_C,BCUT_SLOGP_0,vsa_acc,PEOE_VSA+3,SlogP_VSA8,h_pavgQ,h_pKb,SlogP_VSA4,SlogP_VSA2,h_emd_C,PEOE_VSA-5,h_emd,opr_brigid,PEOE_PC-,PEOE_VSA_FPOS,PEOE_RPC-,PEOE_VSA_FNEG,SMR,b_double,h_mr,Weight,mr,weinerPath,PEOE_PC+,SlogP_VSA7,PEOE_VSA_POL,weinerPol,SlogP_VSA3,SlogP_VSA1,a_nN,SMR_VSA6,zagreb,PEOE_VSA_NEG,a_hyd,diameter,PEOE_VSA-0,chi1,a_aro,a_nO,b_ar,a_nC,PEOE_VSA_FPPOS,b_heavy,PEOE_VSA_PPOS,a_heavy,rings,opr_nring,lip_acc,PEOE_VSA-3,a_acc,h_pKa,logPapp
-0.6857366730000001,1.0773413433333334,0.2497048116666667,-1.21857036,23.862217,22.058474,36.91999716666667,0.096572651,3.791812183333333,0.9034273550000002,1.2318578016666668,2.218876133333333,-1.0276349999999999,2.43817785,-2.7025475,13.566921000000002,0.0,22.01314066666667,0.7339936216666668,6.549168216666666,2.7363272666666667,47.989407,3.0176704666666665,13.566921000000002,3.5310180999999994,2.6666666666666665,-0.5824805300000001,0.8609370716666667,0.5191109466666667,0.139062936,3.9751533,1.0,3.945508316666667,136.86699833333333,4.044659783333333,124.0,0.5824805300000001,11.762123166666667,15.461112666666665,9.5,6.146526333333333,2.0828758666666665,1.0,6.146526333333333,40.666666666666664,23.35985416666667,6.5,5.166666666666667,5.637587833333334,4.548949966666667,1.0,1.1666666666666667,1.0,7.5,0.0,9.166666666666666,0.0,9.666666666666666,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-5.95
-0.8535766723333333,1.3377561049999998,0.24979697,-1.3594245633333335,23.862217,22.058474,33.77526266666667,0.09107287816666666,3.792789133333334,0.9089271349999999,1.2318576416666667,2.3127009166666666,-1.0266907033333335,2.532002633333333,-2.718572716666667,13.566921000000002,0.0,18.868406166666666,0.7525008249999999,6.506309383333332,3.4714599666666666,47.989407,3.0345469,13.566921000000002,3.547894533333333,1.8333333333333333,-0.582274925,0.8664368516666666,0.51930328,0.1335631631666667,4.163119933333333,1.0,4.1252752,141.87866499999998,4.225106283333333,135.0,0.582274925,11.762123166666667,15.461112666666665,10.0,3.0732631666666665,2.0828758666666665,1.0,3.0732631666666665,41.333333333333336,23.35985416666667,6.833333333333333,5.333333333333333,5.637587833333334,4.6709584,1.0,1.1666666666666667,1.0,7.833333333333333,0.0,9.333333333333334,0.0,10.0,0.3333333333333333,0.3333333333333333,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-5.73
-0.8754016673333332,1.3902119883333333,0.24715275833333336,-1.4078452300000002,23.862217,22.058474,33.77526266666667,0.08437510766666666,3.8041541500000005,0.91562491,1.2318577583333334,2.3127009166666666,-0.9950716616666667,2.532002633333333,-2.716608983333334,13.566921000000002,0.0,18.868406166666666,0.7597449350000001,6.492021899999998,3.4714599666666666,47.989407,3.10377515,13.566921000000002,3.5081166833333337,1.8333333333333333,-0.59145412,0.8787342233333333,0.5144462266666666,0.12126579149999998,4.240241583333333,1.0,4.201006233333334,144.21649999999997,4.2990747,144.33333333333334,0.59145412,11.762123166666667,14.514016833333335,10.333333333333334,3.0732631666666665,2.603594833333333,1.0,3.0732631666666665,42.333333333333336,22.412758333333333,7.0,5.333333333333333,5.637587833333334,4.733071533333334,1.0,1.1666666666666667,1.0,8.0,0.0,9.5,0.0,10.166666666666666,0.3333333333333333,0.3333333333333333,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281028749999999,-5.82
-0.6639116763333334,1.0256753433333334,0.2546980433333333,-1.17051781,23.862217,22.058474,36.91999716666667,0.1046444455,3.7805166999999997,0.8953555550000001,1.2318577416666667,2.218876133333333,-1.0596148316666667,2.43817785,-2.7045046833333335,13.566921000000002,0.0,22.01314066666667,0.7293276900000002,6.561257149999999,2.7363272666666667,47.989407,2.9501503166666665,13.566921000000002,3.567789783333333,2.6666666666666665,-0.5733212916666667,0.8528652716666666,0.5286074483333333,0.1471347305,3.8980316333333334,1.0,3.8697773666666664,134.52916499999998,3.971281816666666,119.16666666666667,0.5733212916666667,11.762123166666667,16.4082085,9.166666666666666,6.146526333333333,1.5621569,1.0,6.146526333333333,39.666666666666664,24.30695,6.333333333333333,5.166666666666667,5.637587833333334,4.48683685,1.0,1.1666666666666667,1.0,7.333333333333333,0.0,9.0,0.0,9.5,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-6.54
-0.922230014,1.286979455,0.26324048166666664,-1.35024493,23.862217,22.058474,36.715794499999994,0.11893623833333333,3.6116314166666665,0.8810637633333332,1.459519545,2.4099231333333333,-1.1226378483333332,2.6708915500000003,-2.7245796499999995,13.566921000000002,0.0,18.868406166666666,0.7122869700000001,6.589889633333333,3.3999887166666665,50.786994666666665,2.766879583333333,13.566921000000002,3.6967459666666667,2.5,-0.56066196,0.8810637633333332,0.5446013683333334,0.11893623833333333,4.101619983333333,1.0,4.048808116666667,138.70483166666665,4.1552219500000005,139.33333333333334,0.56066196,15.488836999999998,19.249496500000003,9.666666666666666,3.0732631666666665,0.5207189666666666,1.1666666666666667,3.0732631666666665,41.0,19.249496500000003,6.666666666666667,5.333333333333333,0.0,4.663365683333334,1.5,1.0,1.6666666666666667,7.666666666666667,0.0,9.333333333333334,0.0,9.833333333333334,0.5,0.5,2.1666666666666665,0.0,2.0,14.0,-5.48
-0.7762150113333334,1.0782306933333334,0.25815509166666667,-1.2574432766666666,23.862217,22.058474,39.860529,0.11636421666666667,3.62194995,0.8836357833333333,1.4595197649999998,2.31609835,-1.0916023133333332,2.577066766666667,-2.7065972499999997,13.566921000000002,0.0,22.01314066666667,0.6984456983333334,6.620659533333332,2.6648560166666666,50.786994666666665,2.8175233,13.566921000000002,3.64309785,3.3333333333333335,-0.5700268033333333,0.8836357833333333,0.5349125333333333,0.11636421666666667,3.990775016666667,1.0,3.9447721833333333,136.03099833333332,4.048153416666667,133.16666666666666,0.5700268033333333,15.488836999999998,18.302400666666667,9.5,6.146526333333333,1.0414379333333332,1.1666666666666667,6.146526333333333,41.333333333333336,18.302400666666667,6.5,5.166666666666667,0.0,4.603470366666667,1.5,1.0,1.6666666666666667,7.5,0.0,9.333333333333334,0.0,9.666666666666666,0.6666666666666666,0.6666666666666666,2.1666666666666665,0.0,2.0,14.0,-6.72
-0.765504994,1.155970055,0.26323952666666667,-1.29985248,23.862217,22.058474,36.715794499999994,0.11893623833333333,3.613679116666667,0.8810637633333332,1.4595196350000001,2.4373438833333334,-1.1228058483333334,2.69831245,-2.7364568499999997,13.566921000000002,0.0,18.868406166666666,0.730181865,6.542857733333332,3.3999887166666665,50.786994666666665,2.7801217333333335,13.566921000000002,3.7107098166666668,2.5,-0.56066235,0.8810637633333332,0.5446009183333332,0.11893623833333333,4.101619983333333,1.0,4.048808116666667,138.70483166666665,4.1602569,137.33333333333334,0.56066235,15.488836999999998,19.249496500000003,10.666666666666666,3.0732631666666665,0.5207189666666666,1.1666666666666667,3.0732631666666665,41.0,19.249496500000003,6.666666666666667,5.333333333333333,0.0,4.690786433333334,1.5,1.0,1.6666666666666667,7.666666666666667,0.0,9.333333333333334,0.0,9.833333333333334,0.5,0.5,2.1666666666666665,0.0,2.0,14.0,-6.39
-0.562629999,0.91463006,0.24132514500000002,-1.321274485,23.862217,22.058474,69.26583666666666,0.13405308166666666,4.155562383333334,0.86594691,2.481174065,2.4564421666666667,-1.1577950816666667,3.0375799666666663,-2.7263902499999997,13.566921000000002,2.5263451666666668,15.723671666666666,0.7792602216666666,6.350872566666666,1.52131625,51.8651025,3.2084621166666665,13.566921000000002,4.488464799999999,4.5,-0.62868003,0.6976200333333334,0.4846706,0.30237997833333335,4.385923300000001,1.0,4.34780735,150.53716333333332,4.465585750000001,180.66666666666666,0.62868003,44.894143333333325,21.510650166666665,11.5,6.146526333333333,0.5207189666666666,1.3333333333333333,6.146526333333333,46.666666666666664,51.551403,7.333333333333333,6.166666666666667,27.083671666666664,5.244130150000001,3.5,1.1666666666666667,3.6666666666666665,8.333333333333334,0.0,10.666666666666666,0.0,10.833333333333334,0.8333333333333334,0.8333333333333334,2.5,0.0,2.3333333333333335,14.0,-7.1
-0.36782167899999996,0.7607309683333333,0.263800125,-0.9967427143333333,23.862217,22.058474,42.188448,0.13476405333333333,3.751312966666667,0.865235935,1.742683625,1.8812274733333334,-1.1225871816666666,2.2634200100000004,-2.6985662,13.566921000000002,0.0,9.434203166666666,0.6949957016666667,6.635458,1.7969910333333334,47.325745000000005,2.931286883333333,13.566921000000002,3.7661285166666665,2.8333333333333335,-0.559322435,0.7473785333333334,0.5428658633333333,0.252621465,3.573988283333333,1.0,3.550527133333334,124.16983216666665,3.666338083333333,115.66666666666667,0.559322435,26.464776333333333,18.30240016666667,8.166666666666666,6.146526333333333,0.5207189666666666,1.0,6.146526333333333,35.666666666666664,39.742977333333336,5.666666666666667,5.333333333333333,19.179423666666665,4.231328350000001,2.0,1.1666666666666667,2.0,6.666666666666667,0.0,8.333333333333334,0.0,8.833333333333334,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-8.3
-0.5138366816666666,0.9694797299999999,0.268885515,-1.0895443676666667,23.862217,22.058474,39.043713499999996,0.137336075,3.740994433333333,0.8626639150000001,1.742683405,1.9750522566666666,-1.1536227166666666,2.3572447933333334,-2.7165486,13.566921000000002,0.0,6.289468666666667,0.7088369733333334,6.6046881,2.5321237333333335,47.325745000000005,2.880643166666666,13.566921000000002,3.8197766333333334,2.0,-0.5499575916666667,0.7448065133333334,0.5525546983333333,0.2551934866666667,3.68483325,1.0,3.654563066666667,126.84366549999999,3.773406616666666,121.83333333333333,0.5499575916666667,26.464776333333333,19.249495999999997,8.333333333333334,3.0732631666666665,0.0,1.0,3.0732631666666665,35.333333333333336,40.69007316666667,5.833333333333333,5.5,19.179423666666665,4.291223666666667,2.0,1.1666666666666667,2.0,6.833333333333333,0.0,8.333333333333334,0.0,9.0,0.3333333333333333,0.3333333333333333,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-7.62
-0.43329666899999997,0.919289685,0.25080349333333335,-1.1424156883333334,23.862217,22.058474,42.188448,0.10591515166666667,3.785280066666667,0.8940848533333333,1.7426838533333333,1.8812274733333334,-1.0273518733333333,2.2634200100000004,-2.6943670833333333,13.566921000000002,0.0,9.434203166666666,0.7155307533333333,6.595273966666666,1.7969910333333334,47.325745000000005,3.1352374,13.566921000000002,3.642575366666667,2.8333333333333335,-0.5869091933333334,0.7920563533333334,0.51982067,0.20794364333333334,3.8053533499999994,1.0,3.777720083333333,131.1833323333333,3.887531166666667,135.0,0.5869091933333334,26.464776333333333,15.46111266666667,9.0,6.146526333333333,2.0828758666666665,1.0,6.146526333333333,38.666666666666664,36.90168933333334,6.166666666666667,5.333333333333333,19.179423666666665,4.414861566666667,2.0,1.1666666666666667,2.0,7.166666666666667,0.0,8.833333333333334,0.0,9.333333333333334,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281028749999999,-6.46
-0.4332966706666666,0.917306435,0.25163259666666665,-1.1416351976666668,23.862217,22.058474,42.188448,0.11301537883333333,3.785338566666667,0.8869846283333335,1.742683835,1.8812274733333334,-1.0273695516666668,2.2634200100000004,-2.6926812333333334,13.566921000000002,0.0,9.434203166666666,0.7141639300000001,6.595048816666665,1.7969910333333334,47.325745000000005,3.1372674999999997,13.566921000000002,3.6498094833333337,2.8333333333333335,-0.5868400633333334,0.7849561283333334,0.519952465,0.21504387049999998,3.8053533333333327,1.0,3.777720066666667,131.18333216666664,3.8872355666666674,137.83333333333334,0.5868400633333334,26.464776333333333,15.46111266666667,9.166666666666666,6.146526333333333,2.0828758666666665,1.0,6.146526333333333,38.666666666666664,36.90168933333334,6.166666666666667,5.333333333333333,19.179423666666665,4.417667716666666,2.0,1.1666666666666667,2.0,7.166666666666667,0.0,8.833333333333334,0.0,9.333333333333334,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281028749999999,-6.81
-0.4332966673333334,0.9174790483333334,0.24799127833333334,-1.14156545,23.862217,22.058474,42.188448,0.09900509866666667,3.7851051499999997,0.9009948983333332,1.7426838333333334,1.8812274733333334,-1.0266171816666667,2.2634200100000004,-2.6948071166666665,13.566921000000002,0.0,9.434203166666666,0.7101379250000001,6.600197883333333,1.7969910333333334,47.325745000000005,3.1314297166666663,13.566921000000002,3.6494872333333332,2.8333333333333335,-0.5868693083333334,0.7831374966666665,0.514244505,0.21686251033333334,3.8053532833333334,1.0,3.777719983333333,131.18333033333332,3.8873146333333337,125.0,0.5868693083333334,26.464776333333333,15.461112666666665,9.0,6.146526333333333,2.0828758666666665,1.0,6.146526333333333,38.666666666666664,36.901689833333336,6.166666666666667,5.333333333333333,19.179423666666665,4.414861566666667,2.0,1.1666666666666667,2.0,7.166666666666667,0.0,8.833333333333334,0.0,9.333333333333334,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-7.15
-0.6011366666666667,1.17789381,0.24808343666666668,-1.2824196533333334,23.862217,22.058474,39.043713499999996,0.09350532583333332,3.7860821000000002,0.9064946783333333,1.7426836733333335,1.9750522566666666,-1.025672885,2.3572447933333334,-2.710832333333333,13.566921000000002,0.0,6.289468666666667,0.7286451283333335,6.5573390499999995,2.5321237333333335,47.325745000000005,3.14830615,13.566921000000002,3.666363666666667,2.0,-0.5866637033333334,0.7886372766666666,0.5144368383333333,0.21136273749999998,3.993319916666667,1.0,3.9574868666666667,136.194997,4.067761133333334,136.0,0.5866637033333334,26.464776333333333,15.461112666666665,9.5,3.0732631666666665,2.0828758666666665,1.0,3.0732631666666665,39.333333333333336,36.901689833333336,6.5,5.5,19.179423666666665,4.5368699999999995,2.0,1.1666666666666667,2.0,7.5,0.0,9.0,0.0,9.666666666666666,0.3333333333333333,0.3333333333333333,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-6.03
-0.4114716706666666,0.8658130483333334,0.25298451000000005,-1.0935129,23.862217,22.058474,42.188448,0.10707689316666667,3.773809666666667,0.8929230983333335,1.7426837733333336,1.8812274733333334,-1.0585970133333331,2.2634200100000004,-2.6967643,13.566921000000002,0.0,9.434203166666666,0.7054719933333334,6.612286816666667,1.7969910333333334,47.325745000000005,3.0639095666666663,13.566921000000002,3.6862589166666666,2.8333333333333335,-0.5777100700000001,0.7750656966666667,0.5237410066666667,0.22493430483333332,3.7282316166666667,1.0,3.7019890333333336,128.845497,3.8139366666666668,120.16666666666667,0.5777100700000001,26.464776333333333,16.4082085,8.666666666666666,6.146526333333333,1.5621569,1.0,6.146526333333333,37.666666666666664,37.848785666666664,6.0,5.333333333333333,19.179423666666665,4.352748450000001,2.0,1.1666666666666667,2.0,7.0,0.0,8.666666666666666,0.0,9.166666666666666,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-7.47
-0.6168400056666666,1.0817044199999999,0.25298423666666664,-1.2452199766666667,23.862217,22.058474,45.33318233333333,0.10300249716666666,3.7736661333333337,0.8969975033333334,1.7426839316666667,2.1135352683333335,-1.05863664,2.4957278,-2.7034947333333332,13.566921000000002,0.0,12.5789375,0.7064689116666667,6.6096039,2.5321237333333335,47.325745000000005,3.08576715,13.566921000000002,3.7081165000000005,2.8333333333333335,-0.57771017,0.7791401016666666,0.5237409166666667,0.2208599088333333,3.9579149499999997,1.0,3.9291818999999997,135.85899866666665,4.042287016666667,133.66666666666666,0.57771017,26.464776333333333,16.4082085,9.333333333333334,6.146526333333333,1.5621569,1.0,6.146526333333333,40.0,37.848785666666664,6.5,5.5,19.179423666666665,4.585056233333334,2.0,1.1666666666666667,2.0,7.5,0.0,9.166666666666666,0.0,9.666666666666666,0.5,0.5,2.1666666666666665,2.2611535000000003,2.1666666666666665,13.281705533333332,-7.0
